country,city,year,population
Great Britain,York,800,NA
Greece,Agrinion,800,NA
Greece,Argos,800,NA
Greece,Arta,800,NA
Greece,Athinai,800,NA
Greece,Ioannina,800,NA
Greece,Iraklion,800,15
Greece,Kalamai,800,NA
Greece,Kerkira,800,NA
Greece,Khalkis,800,NA
Greece,Khios,800,NA
Greece,Korinthos,800,NA
Greece,Larisa,800,NA
Greece,Missolonghi,800,NA
Greece,Nafplion,800,NA
Greece,Patrai,800,NA
Greece,Piraievs,800,NA
Greece,Pirgos,800,NA
Greece,Preveza,800,NA
Greece,Salonika,800,NA
Greece,Serrai,800,NA
Greece,Trikkala,800,NA
Greece,Tripolis,800,NA
Greece,Volos,800,NA
Greece,Zakynthos,800,NA
Hungary,Baja,800,NA
Hungary,Bekes,800,NA
Hungary,Bekescsaba,800,NA
Hungary,Buda,800,NA
Hungary,Cegled,800,NA
Hungary,Csongrad,800,NA
Hungary,Debrecen,800,NA
Hungary,Dunafoeldvar,800,NA
Hungary,Eger,800,NA
Hungary,Esztergom,800,NA
Hungary,Gyoengyoes,800,NA
Hungary,Gyoer,800,NA
Hungary,Gyula,800,NA
Hungary,Hajduboeszoermeny,800,NA
Hungary,Hajdunanas,800,NA
Hungary,Hajduszoboszlo,800,NA
Hungary,Hodmezoevasarhely,800,NA
Hungary,Jaszarokszallas,800,NA
Hungary,Jaszbereny,800,NA
Hungary,Kalocsa,800,NA
Hungary,Karcag,800,NA
Hungary,Kecskemet,800,NA
Hungary,Kiskunfelegyhaza,800,NA
Hungary,Kiskunhalas,800,NA
Hungary,Koeszeg,800,NA
Hungary,Mako,800,NA
Hungary,Mezoetur,800,NA
Hungary,Miskolc,800,NA
Hungary,Mohacs,800,NA
Hungary,Nagykoeroes,800,NA
Hungary,Nyiregyhaza,800,NA
Hungary,Obuda,800,NA
Hungary,Oroshaza,800,NA
Hungary,Paks,800,NA
Hungary,Papa,800,NA
Hungary,Pecs,800,NA
Hungary,Pest,800,NA
Hungary,Sopron,800,NA
Hungary,Szarvas,800,NA
Hungary,Szeged,800,NA
Hungary,Szekesfehervar,800,NA
Hungary,Szekszard,800,NA
Hungary,Szentes,800,NA
Hungary,Szolnok,800,NA
Hungary,Toeroekszentmiklos,800,NA
Hungary,Vac,800,NA
Hungary,Veszprem,800,NA
Ireland,Armagh,800,NA
Ireland,Belfast,800,NA
Ireland,Carlow,800,NA
Ireland,Carrickfergus,800,NA
Ireland,Castlebar,800,NA
Ireland,Clonmell,800,NA
Ireland,Cork,800,NA
Ireland,Downpatrick,800,NA
Ireland,Drogheda,800,NA
Ireland,Dublin,800,NA
Ireland,Dundalk,800,NA
Ireland,Galway,800,NA
Ireland,Kilkenny,800,NA
Ireland,Kilmallock,800,NA
Ireland,Limerick,800,NA
Ireland,Londonderry,800,3
Ireland,New-Ross,800,NA
Ireland,Newry,800,NA
Ireland,Sligo,800,NA
Ireland,Tralee,800,NA
Ireland,Waterford,800,NA
Ireland,Wexford,800,NA
Italy,Acerra,800,NA
Italy,Acireale,800,NA
Italy,Acquaviva,800,NA
Italy,Acqui Terme,800,NA
Italy,Aderno,800,NA
Italy,Afragola,800,NA
Italy,Agnone,800,NA
Italy,Agrigento,800,NA
Italy,Aidone,800,NA
Italy,Alassio,800,NA
Italy,Alatri,800,NA
Italy,Alba,800,NA
Italy,Alcamo,800,NA
Italy,Alessandria,800,NA
Italy,Alghero,800,NA
Italy,Altamura,800,NA
Italy,Amalfi,800,NA
Italy,Anagni,800,NA
Italy,Ancona,800,NA
Italy,Andria,800,NA
Italy,Angri,800,NA
Italy,Aosta,800,NA
Italy,Aquila,800,NA
Italy,Aragona,800,NA
Italy,Arezzo,800,NA
Italy,Ariano Irpino,800,NA
Italy,Arpino,800,NA
Italy,Asaro,800,NA
Italy,Ascoli Piceno,800,NA
Italy,Ascoli Satriano,800,NA
Italy,Asiago,800,NA
Italy,Assisi,800,NA
Italy,Asti,800,NA
Italy,Atessa,800,NA
Italy,Atri,800,NA
Italy,Augusta,800,NA
Italy,Avellino,800,NA
Italy,Aversa,800,NA
Italy,Avigliano,800,NA
Italy,Avola,800,NA
Italy,Bagnara Calabra,800,NA
Italy,Bari,800,10
Italy,Barletta,800,NA
Italy,Barrafranca,800,NA
Italy,Bassano,800,NA
Italy,Bella,800,NA
Italy,Belluno,800,NA
Italy,Belpasso,800,NA
Italy,Benevento,800,NA
Italy,Bergamo,800,NA
Italy,Biancavilla,800,NA
Italy,Biella,800,NA
Italy,Bisacquino,800,NA
Italy,Bisceglie,800,NA
Italy,Bitonto,800,NA
Italy,Bivona,800,NA
Italy,Bologna,800,NA
Italy,Bolzano,800,NA
Italy,Bosa,800,NA
Italy,Boves,800,NA
Italy,Bra,800,NA
Italy,Brescia,800,NA
Italy,Brindisi,800,NA
Italy,Bronte,800,NA
Italy,Burgio,800,NA
Italy,Busca,800,NA
Italy,Caccamo,800,NA
Italy,Cagliari,800,NA
Italy,Caivano,800,NA
Italy,Calascibetta,800,NA
Italy,Calatafimi,800,NA
Italy,Caltabellotta,800,NA
Italy,Caltagirone,800,NA
Italy,Caltanisseta,800,NA
Italy,Caltavuturo,800,NA
Italy,Calvello,800,NA
Italy,Camerino,800,NA
Italy,Cammarata,800,NA
Italy,Campagna,800,NA
Italy,Campli,800,NA
Italy,Campobasso,800,NA
Italy,Canicatti,800,NA
Italy,Capri,800,NA
Italy,Capua,800,NA
Italy,Caraglio,800,NA
Italy,Carignano,800,NA
Italy,Carini,800,NA
Italy,Carmagnole,800,NA
Italy,Carrara,800,NA
Italy,Casale,800,NA
Italy,Casalmaggiore,800,NA
Italy,Caserta,800,NA
Italy,Cassano All'ionio,800,NA
Italy,Castelbuono,800,NA
Italy,Castellamare Del Golfo,800,NA
Italy,Castellammare,800,NA
Italy,Casteltermini,800,NA
Italy,Castelvetrano,800,NA
Italy,Castiglione Delle Stiviere,800,NA
Italy,Castronuovo Di Sicilia,800,NA
Italy,Castroreale,800,NA
Italy,Catania,800,NA
Italy,Catanzaro,800,NA
Italy,Cattolica Eraclea,800,NA
Italy,Cava De Tirreni,800,NA
Italy,Cavour,800,NA
Italy,Cefalu,800,NA
Italy,Cerreto Sannita,800,NA
Italy,Cervinara,800,NA
Italy,Cesena,800,NA
Italy,Cetraro,800,NA
Italy,Cherasco,800,NA
Italy,Chiaramonte Gulfi,800,NA
Italy,Chiavari,800,NA
Italy,Chieri,800,NA
Italy,Chieti,800,NA
Italy,Chioggia,800,NA
Italy,Chiusa Sclafani,800,NA
Italy,Chivasso,800,NA
Italy,Ciminna,800,NA
Italy,Cinisi,800,NA
Italy,Citta Di Castello,800,NA
Italy,Civitavecchia,800,NA
Italy,Comiso,800,NA
Italy,Como,800,NA
Italy,Conegliano,800,NA
Italy,Conversano,800,NA
Italy,Corato,800,NA
Italy,Corleone,800,NA
Italy,Cortona,800,NA
Italy,Cosenza,800,NA
Italy,Crema,800,NA
Italy,Cremona,800,NA
Italy,Cuneo,800,NA
Italy,Dronero,800,NA
Italy,Eboli,800,NA
Italy,Enna,800,NA
Italy,Este,800,NA
Italy,Faenza,800,NA
Italy,Fano,800,NA
Italy,Fasano,800,NA
Italy,Favara,800,NA
Italy,Ferentino,800,NA
Italy,Ferrara,800,NA
Italy,Firenze,800,NA
Italy,Foggia,800,NA
Italy,Foligno,800,NA
Italy,Fondi,800,NA
Italy,Forli,800,NA
Italy,Fossano,800,NA
Italy,Fossombrone,800,NA
Italy,Francavilla,800,NA
Italy,Frosinone,800,NA
Italy,Gaeta,800,NA
Italy,Gallipoli,800,NA
Italy,Gangi,800,NA
Italy,Gela,800,NA
Italy,Genova,800,NA
Italy,Giaveno,800,NA
Italy,Gibellina,800,NA
Italy,Gioia Del Colle,800,NA
Italy,Giovinazzo,800,NA
Italy,Giullano In Campania,800,NA
Italy,Gorizia,800,NA
Italy,Gragnano,800,NA
Italy,Grammichele,800,NA
Italy,Gravina,800,NA
Italy,Gubbio,800,NA
Italy,Iesi,800,NA
Italy,Iglesias,800,NA
Italy,Imola,800,NA
Italy,Isernia,800,NA
Italy,Itri,800,NA
Italy,Ivrea,800,NA
Italy,La Spezia,800,NA
Italy,Lanciano,800,NA
Italy,Laurenzana,800,NA
Italy,Lauria,800,NA
Italy,Lecce,800,NA
Italy,Lentini,800,NA
Italy,Leonessa,800,NA
Italy,Leonforte,800,NA
Italy,Lercara,800,NA
Italy,Licata,800,NA
Italy,Licodia Eubea,800,NA
Italy,Livorno,800,NA
Italy,Lodi,800,NA
Italy,Lucca,800,NA
Italy,Lucera,800,NA
Italy,Macerata,800,NA
Italy,Maddaloni,800,NA
Italy,Mammola,800,NA
Italy,Manduria,800,NA
Italy,Manfredonia,800,NA
Italy,Mantua,800,NA
Italy,Marigliano,800,NA
Italy,Marineo,800,NA
Italy,Marsala,800,NA
Italy,Marsico Nuovo,800,NA
Italy,Martina Franca,800,NA
Italy,Mascali,800,NA
Italy,Massa,800,NA
Italy,Massafra,800,NA
Italy,Matelica,800,NA
Italy,Matera,800,NA
Italy,Mazzara,800,NA
Italy,Mazzarino,800,NA
Italy,Melfi,800,NA
Italy,Melilli,800,NA
Italy,Menfi,800,NA
Italy,Messina,800,NA
Italy,Milano,800,NA
Italy,Milazzo,800,NA
Italy,Militello In Val Di Catania,800,NA
Italy,Mineo,800,NA
Italy,Mirabella Eclano,800,NA
Italy,Mirandola,800,NA
Italy,Misilmeri,800,NA
Italy,Mistretta,800,NA
Italy,Modena,800,NA
Italy,Modica,800,NA
Italy,Mola,800,NA
Italy,Molfetta,800,NA
Italy,Mondovi,800,NA
Italy,Monopoli,800,NA
Italy,Monreale,800,NA
Italy,Monselice,800,NA
Italy,Montagnana,800,NA
Italy,Montalbano Di Elicona,800,NA
Italy,Monte Di San-Giuliano,800,NA
Italy,Monte Sant'angelo,800,NA
Italy,Montefiascone,800,NA
Italy,Montemaggiore,800,NA
Italy,Montepulciano,800,NA
Italy,Montesarchio,800,NA
Italy,Montescaglioso,800,NA
Italy,Monza,800,NA
Italy,Morano Calabro,800,NA
Italy,Morcone,800,NA
Italy,Mormanno,800,NA
Italy,Mussomeli,800,NA
Italy,Napoli,800,50
Italy,Nardo,800,NA
Italy,Naro,800,NA
Italy,Nicastro,800,NA
Italy,Nicosia,800,NA
Italy,Niscemi,800,NA
Italy,Nocera,800,NA
Italy,Nola,800,NA
Italy,Norcia,800,NA
Italy,Noto,800,NA
Italy,Novara,800,NA
Italy,Novi,800,NA
Italy,Oria,800,NA
Italy,Oristano,800,NA
Italy,Ormea,800,NA
Italy,Ortona-A-Mare,800,NA
Italy,Orvieto,800,NA
Italy,Osimo,800,NA
Italy,Ostuni,800,NA
Italy,Otranto,800,NA
Italy,Padova,800,NA
Italy,Palama Di Montechiaro,800,NA
Italy,Palazzo Adriano,800,NA
Italy,Palazzolo Acreide,800,NA
Italy,Palermo,800,10
Italy,Palma Campania,800,NA
Italy,Palmanova,800,NA
Italy,Palmi,800,NA
Italy,Parma,800,NA
Italy,Partanna,800,NA
Italy,Partinico,800,NA
Italy,Paterno,800,NA
Italy,Patti,800,NA
Italy,Pavia,800,NA
Italy,Penne,800,NA
Italy,Perugia,800,NA
Italy,Pesaro,800,NA
Italy,Pescara,800,NA
Italy,Petrali Soprana,800,NA
Italy,Petralia Sottana,800,NA
Italy,Peveragno,800,NA
Italy,Piacenza,800,NA
Italy,Piana,800,NA
Italy,Piazza Armerina,800,NA
Italy,Pietraperzia,800,NA
Italy,Pisa,800,NA
Italy,Pisticci,800,NA
Italy,Pistoia,800,NA
Italy,Pitigliano,800,NA
Italy,Pizzo,800,NA
Italy,Poggibonsi,800,NA
Italy,Polizzi Generosa,800,NA
Italy,Pomigliano D'arco,800,NA
Italy,Pontecorvo,800,NA
Italy,Portici,800,NA
Italy,Potenza,800,NA
Italy,Pozzuoli,800,NA
Italy,Prato,800,NA
Italy,Prizzi,800,NA
Italy,Procida,800,NA
Italy,Putignano,800,NA
Italy,Racalmuto,800,NA
Italy,Racconigi,800,NA
Italy,Raffadali,800,NA
Italy,Ragusa,800,NA
Italy,Randazzo,800,NA
Italy,Ravanusa,800,NA
Italy,Ravenna,800,NA
Italy,Regalbuto,800,NA
Italy,Reggio Di Calabria,800,NA
Italy,Reggio Nell'emilia,800,NA
Italy,Resina,800,NA
Italy,Rieti,800,NA
Italy,Rimini,800,NA
Italy,Rionero In Vulture,800,NA
Italy,Roma,800,50
Italy,Rossano,800,NA
Italy,Rovereto,800,NA
Italy,Rovigo,800,NA
Italy,Ruvo,800,NA
Italy,S.-Caterina,800,NA
Italy,S.-Margherita,800,NA
Italy,S.-Maria Capua Vetere,800,NA
Italy,Salemi,800,NA
Italy,Salerno,800,NA
Italy,Saluzzo,800,NA
Italy,Sambuca Di Sicilia,800,NA
Italy,San-Bartolomeo,800,NA
Italy,San-Cataldo,800,NA
Italy,San-Fele,800,NA
Italy,San-Filippo Di Mela,800,NA
Italy,San-Gimignano,800,NA
Italy,San-Marco In Lamis,800,NA
Italy,San-Remo,800,NA
Italy,San-Severo,800,NA
Italy,San-Stefano Di Briga,800,NA
Italy,Sant'angelo Di Brolo,800,NA
Italy,Sarno,800,NA
Italy,Sassari,800,NA
Italy,Savigliano,800,NA
Italy,Savona,800,NA
Italy,Sciacca,800,NA
Italy,Scicli,800,NA
Italy,Scigliano,800,NA
Italy,Serino,800,NA
Italy,Serradifalco,800,NA
Italy,Sezze,800,NA
Italy,Siculiana,800,NA
Italy,Siena,800,NA
Italy,Sinigaglia,800,NA
Italy,Siracusa,800,NA
Italy,Solofra,800,NA
Italy,Somma,800,NA
Italy,Sora,800,NA
Italy,Sorrento,800,NA
Italy,Sortino,800,NA
Italy,Spaccafurno,800,NA
Italy,Spoleto,800,NA
Italy,Sulmona,800,NA
Italy,Taormina,800,NA
Italy,Taranto,800,NA
Italy,Teramo,800,NA
Italy,Terlizzi,800,NA
Italy,Termini Imerese,800,NA
Italy,Terni,800,NA
Italy,Terracina,800,NA
Italy,Tivoli,800,NA
Italy,Torino,800,NA
Italy,Torre Annunziata,800,NA
Italy,Torre Del Greco,800,NA
Italy,Tortona,800,NA
Italy,Tortorici,800,NA
Italy,Trani,800,NA
Italy,Trapani,800,NA
Italy,Trento,800,NA
Italy,Treviglio,800,NA
Italy,Treviso,800,NA
Italy,Trieste,800,NA
Italy,Trino,800,NA
Italy,Troina,800,NA
Italy,Udine,800,NA
Italy,Urbino,800,NA
Italy,Valenza,800,NA
Italy,Varallo,800,NA
Italy,Vasto,800,NA
Italy,Velletri,800,NA
Italy,Venezia,800,NA
Italy,Ventimiglia,800,NA
Italy,Verbania,800,NA
Italy,Vercelli,800,NA
Italy,Veroli,800,NA
Italy,Verona,800,30
Italy,Vibo Valentia,800,NA
Italy,Vicari,800,NA
Italy,Vicenza,800,NA
Italy,Vico Del Gargano,800,NA
Italy,Viesti,800,NA
Italy,Vigevano,800,NA
Italy,Vigon,800,NA
Italy,Villafranca Di Piemonte,800,NA
Italy,Viterbo,800,NA
Italy,Vittoria,800,NA
Italy,Vizzini,800,NA
Italy,Voghera,800,NA
Italy,Volterra,800,NA
Luxemburg,Luxemburg,800,NA
Malta,La Valette,800,NA
Netherlands,Alkmaar,800,NA
Netherlands,Amersfoort,800,NA
Netherlands,Amsterdam,800,NA
Netherlands,Apeldoorn,800,NA
Netherlands,Arnhem,800,NA
Netherlands,Bergen-Op-Zoom,800,NA
Netherlands,Breda,800,NA
Netherlands,Delft,800,NA
Netherlands,Deventer,800,NA
Netherlands,Dordrecht,800,NA
Netherlands,Edam,800,NA
Netherlands,Enkhuizen,800,NA
Netherlands,Franeker,800,NA
Netherlands,Goes,800,NA
Netherlands,Gorinchem,800,NA
Netherlands,Gouda,800,NA
Netherlands,Groningen,800,NA
Netherlands,Haarlem,800,NA
Netherlands,Harderwuk,800,NA
Netherlands,Harlingen,800,NA
Netherlands,Heerlen,800,NA
Netherlands,Helmond,800,NA
Netherlands,Hengelo,800,NA
Netherlands,Hilversum,800,NA
Netherlands,Hoogeveen,800,NA
Netherlands,Hoorn,800,NA
Netherlands,Kampen,800,NA
Netherlands,Leeuwarden,800,NA
Netherlands,Leiden,800,NA
Netherlands,Maasluis,800,NA
Netherlands,Maastricht,800,NA
Netherlands,Medemblik,800,NA
Netherlands,Meppel,800,NA
Netherlands,Middelburg,800,NA
Netherlands,Monnikendam,800,NA
Netherlands,Naarden,800,NA
Netherlands,Nijkerk,800,NA
Netherlands,Nijmegen,800,NA
Netherlands,Roermond,800,NA
Netherlands,Roosendaal,800,NA
Netherlands,Rotterdam,800,NA
Netherlands,'S Gravenhague,800,NA
Netherlands,'S Hertogenbosch,800,NA
Netherlands,Schiedam,800,NA
Netherlands,Schoonhoven,800,NA
Netherlands,Sneek,800,NA
Netherlands,Tiel,800,NA
Netherlands,Tilburg,800,NA
Netherlands,Utrecht,800,NA
Netherlands,Veendam,800,NA
Netherlands,Venlo,800,NA
Netherlands,Vlaardingen,800,NA
Netherlands,Vlissingen,800,NA
Netherlands,Weert,800,NA
Netherlands,Winterswijk,800,NA
Netherlands,Workum,800,NA
Netherlands,Zaandam,800,NA
Netherlands,Zierikzee,800,NA
Netherlands,Zutphen,800,NA
Netherlands,Zwolle,800,NA
Norway,Arendal,800,NA
Norway,Bergen,800,NA
Norway,Drammen,800,NA
Norway,Halden,800,NA
Norway,Kongsberg,800,NA
Norway,Kristiansand,800,NA
Norway,Larvick,800,NA
Norway,Oslo,800,NA
Norway,Stavanger,800,NA
Norway,Trondheim,800,NA
Poland,Bialystok,800,NA
Poland,Bielsko-Biala,800,NA
Poland,Bochnia,800,NA
Poland,Braniewo,800,NA
Poland,Brzeg,800,NA
Poland,Bydgoszcz,800,NA
Poland,Chelmno,800,NA
Poland,Czestochowa,800,NA
Poland,Elblag,800,NA
Poland,Gdansk,800,NA
Poland,Glogow,800,NA
Poland,Gniezno,800,NA
Poland,Gorzow Wielkopolski,800,NA
Poland,Grudziadz,800,NA
Poland,Gubin,800,NA
Poland,Jaroslav,800,NA
Poland,Jelenia Gora,800,NA
Poland,Kalisz,800,NA
Poland,Kazimierz Dolny,800,NA
Poland,Kielce,800,NA
Poland,Klodzko,800,NA
Poland,Kolobrzeg,800,NA
Poland,Kostrzyn,800,NA
Poland,Krakow,800,NA
Poland,Kwidzyn,800,NA
Poland,Legnica,800,NA
Poland,Leszno,800,NA
Poland,Luban,800,NA
Poland,Lublin,800,NA
Poland,Malbork,800,NA
Poland,Nowy Sacz,800,NA
Poland,Nysa,800,NA
Poland,Olkusz,800,NA
Poland,Opole,800,NA
Poland,Plock,800,NA
Poland,Poznan,800,NA
Poland,Przemysl,800,NA
Poland,Radom,800,NA
Poland,Rawicz,800,NA
Poland,Rzeszow,800,NA
Poland,Sandomierz,800,NA
Poland,Slupsk,800,NA
Poland,Stargard Szczecinski,800,NA
Poland,Sulechow,800,NA
Poland,Swidnik,800,NA
Poland,Szczecin,800,NA
Poland,Tarnow,800,NA
Poland,Torun,800,NA
Poland,Warszawa,800,NA
Poland,Wroclaw,800,NA
Poland,Wschowa,800,NA
Poland,Zagan,800,NA
Poland,Zamosc,800,NA
Poland,Zielona Gora,800,NA
Poland,Zlotoryja,800,NA
Portugal,Abrantes,800,NA
Portugal,Almeida,800,NA
Portugal,Arouca,800,NA
Portugal,Aveiro,800,NA
Portugal,Beja,800,NA
Portugal,Braga,800,NA
Portugal,Braganca,800,NA
Portugal,Campo-Maior,800,NA
Portugal,Castelo-Branco,800,NA
Portugal,Castelo-De-Vide,800,NA
Portugal,Chaves,800,NA
Portugal,Coimbra,800,NA
Portugal,Coruche,800,NA
Portugal,Covilha,800,NA
Portugal,Elvas,800,NA
Portugal,Estremoz,800,NA
Portugal,Evora,800,NA
Portugal,Faro,800,NA
Portugal,Figuera-Da-Foz,800,NA
Portugal,Guimaraes,800,NA
Portugal,Ilhavo,800,NA
Portugal,Lagos,800,NA
Portugal,Lamego,800,NA
Portugal,Leiria,800,NA
Portugal,Lisboa,800,15
Portugal,Loule,800,NA
Portugal,Monchique,800,NA
Portugal,Montemor-O-Novo,800,NA
Portugal,Moura,800,NA
Portugal,Obidos,800,NA
Portugal,Olhao,800,NA
Portugal,Ovar,800,NA
Portugal,Palmela,800,NA
Portugal,Ponta-Delgada,800,NA
Portugal,Portalegre,800,NA
Portugal,Porto,800,NA
Portugal,Povoa-De-Varzim,800,NA
Portugal,Santarem,800,NA
Portugal,Serpa,800,NA
Portugal,Setubal,800,NA
Portugal,Sezimbra,800,NA
Portugal,Silves,800,NA
Portugal,Soure,800,NA
Portugal,Tavira,800,NA
Portugal,Tomar,800,NA
Portugal,Torres-Novas,800,NA
Portugal,Torres-Vedras,800,NA
Portugal,Viana-Do-Castello,800,NA
Portugal,Vila-Franca-De-Xira,800,NA
Portugal,Vila-Nova-De-Gaia,800,NA
Portugal,Vila-Real,800,NA
Portugal,Vila-Vicosa,800,NA
Portugal,Vizeu,800,NA
Rumania,Alba-Iulia,800,NA
Rumania,Arad,800,NA
Rumania,Babadag,800,NA
Rumania,Baia Mare,800,NA
Rumania,Bistrita,800,NA
Rumania,Braila,800,NA
Rumania,Brasov,800,NA
Rumania,Bucuresti,800,NA
Rumania,Buzau,800,NA
Rumania,Cimpulung,800,NA
Rumania,Cluj,800,NA
Rumania,Craiova,800,NA
Rumania,Curtea-De-Arges,800,NA
Rumania,Galati,800,NA
Rumania,Giurgiu,800,NA
Rumania,Iasi,800,NA
Rumania,Medias,800,NA
Rumania,Nagykaroly,800,NA
Rumania,Oradea,800,NA
Rumania,Pecska,800,NA
Rumania,Pitesti,800,NA
Rumania,Ploiesti,800,NA
Rumania,Roman,800,NA
Rumania,Satu Mare,800,NA
Rumania,Sibiu,800,NA
Rumania,Sighisoara,800,NA
Rumania,Sinnicolau Mare,800,NA
Rumania,Suceava,800,NA
Rumania,Szalonta,800,NA
Rumania,Timisoara,800,NA
Rumania,Tirgoviste,800,NA
Rumania,Tirgu Mures,800,NA
Rumania,Turda,800,NA
Rumania,Zalau,800,NA
Russia,Ahtyrka,800,NA
Russia,Andreeva,800,NA
Russia,Andropov,800,NA
Russia,Arhangel'sk,800,NA
Russia,Arzamas,800,NA
Russia,Astrahan',800,NA
Russia,Bahcisaraj,800,NA
Russia,Balta,800,NA
Russia,Bednodem'janovsk,800,NA
Russia,Belev,800,NA
Russia,Belgorod,800,NA
Russia,Belgorod-Dnestrovskij,800,NA
Russia,Belogorsk,800,NA
Russia,Bendery,800,NA
Russia,Berdicev,800,NA
Russia,Berdjansk,800,NA
Russia,Berezna,800,NA
Russia,Bobrujsk,800,NA
Russia,Bogoduhov,800,NA
Russia,Bolgary,800,NA
Russia,Bolhov,800,NA
Russia,Borisoglebsk,800,NA
Russia,Borisov,800,NA
Russia,Borovici,800,NA
Russia,Borovsk,800,NA
Russia,Borzna,800,NA
Russia,Brest,800,NA
Russia,Brjansk,800,NA
Russia,Brody,800,NA
Russia,Byhov,800,NA
Russia,Ceboksary,800,NA
Russia,Cerkassy,800,NA
Russia,Cernigov,800,NA
Russia,Cernjahovsk,800,NA
Russia,Cernovtsy,800,NA
Russia,Cistopol',800,NA
Russia,Cuguev,800,NA
Russia,Derbent,800,NA
Russia,Dnepropetrovsk,800,NA
Russia,Doneck,800,NA
Russia,Dorogobuz,800,NA
Russia,Dubno,800,NA
Russia,Ejsk,800,NA
Russia,Elatma,800,NA
Russia,Elec,800,NA
Russia,Elgava,800,NA
Russia,Evpatorija,800,NA
Russia,Feodosija,800,NA
Russia,Galic,800,NA
Russia,Gluhov,800,NA
Russia,Gomel',800,NA
Russia,Gor'kij,800,NA
Russia,Grodno,800,NA
Russia,Gusev,800,NA
Russia,Har'kov,800,NA
Russia,Herson,800,NA
Russia,Hotin,800,NA
Russia,Ivanovo,800,NA
Russia,Izevsk,800,NA
Russia,Izjaslav,800,NA
Russia,Izjum,800,NA
Russia,Izmail,800,NA
Russia,Jaroslavl',800,NA
Russia,Kalinin,800,NA
Russia,Kaliningrad,800,NA
Russia,Kaljazin,800,NA
Russia,Kaluga,800,NA
Russia,Kamenec-Podol'skij,800,NA
Russia,Karacev,800,NA
Russia,Kasimov,800,NA
Russia,Kazan',800,NA
Russia,Kerc',800,NA
Russia,Kiev,800,NA
Russia,Kirov,800,NA
Russia,Kirovograd,800,NA
Russia,Kisinev,800,NA
Russia,Kizljar,800,NA
Russia,Klajpeda,800,NA
Russia,Kobeljaki,800,NA
Russia,Kolomna,800,NA
Russia,Konotop,800,NA
Russia,Korop,800,NA
Russia,Kostroma,800,NA
Russia,Kozel'sk,800,NA
Russia,Kozmodem'jansk,800,NA
Russia,Krasnodar,800,NA
Russia,Krasnokutsk,800,NA
Russia,Krasnoslobodsk,800,NA
Russia,Kremencug,800,NA
Russia,Kremenec,800,NA
Russia,Krolevec,800,NA
Russia,Kronslot,800,NA
Russia,Kujbysev,800,NA
Russia,Kungur,800,NA
Russia,Kupjansk,800,NA
Russia,Kursk,800,NA
Russia,Kutaisi,800,NA
Russia,Kuzneck,800,NA
Russia,Lebedin,800,NA
Russia,Leningrad,800,NA
Russia,Liepaja,800,NA
Russia,Lipeck,800,NA
Russia,L'vov,800,NA
Russia,Mahackala,800,NA
Russia,Mcensk,800,NA
Russia,Mglin,800,NA
Russia,Micurinsk,800,NA
Russia,Mihajlov,800,NA
Russia,Minsk,800,NA
Russia,Mirgorod,800,NA
Russia,Miropol'e,800,NA
Russia,Mogilev,800,NA
Russia,Mogilev-Podol'skij,800,NA
Russia,Moksan,800,NA
Russia,Morsansk,800,NA
Russia,Moskva,800,NA
Russia,Mozdok,800,NA
Russia,Mstislav,800,NA
Russia,Murom,800,NA
Russia,Nahicevan',800,NA
Russia,Narva,800,NA
Russia,Nezin,800,NA
Russia,Nikolaev,800,NA
Russia,Niznij-Lomov,800,NA
Russia,Novgorod,800,NA
Russia,Novocerkassk,800,NA
Russia,Novomoskovsk,800,NA
Russia,Novozybkov,800,NA
Russia,Odessa,800,NA
Russia,Orel,800,NA
Russia,Orenburg,800,NA
Russia,Ostaskov,800,NA
Russia,Ostrog,800,NA
Russia,Pavlovo,800,NA
Russia,Penza,800,NA
Russia,Perejaslav-Hmel'nickij,800,NA
Russia,Pereslavl'-Zalesskij,800,NA
Russia,Perm',800,NA
Russia,Petrovsk,800,NA
Russia,Petrozavodsk,800,NA
Russia,Pjarnu,800,NA
Russia,Pocinki,800,NA
Russia,Polock,800,NA
Russia,Poltava,800,NA
Russia,Priluki,800,NA
Russia,Pronsk,800,NA
Russia,Pskov,800,NA
Russia,Putivl',800,NA
Russia,Riga,800,NA
Russia,Rjazan',800,NA
Russia,Rostov,800,NA
Russia,Rovno,800,NA
Russia,Ryl'sk,800,NA
Russia,Rzev,800,NA
Russia,Sack,800,NA
Russia,Saransk,800,NA
Russia,Sarapul,800,NA
Russia,Saratov,800,NA
Russia,Serdobsk,800,NA
Russia,Serpuhov,800,NA
Russia,Sevsk,800,NA
Russia,Simferopol',800,NA
Russia,Skopin,800,NA
Russia,Slonim,800,NA
Russia,Smolensk,800,NA
Russia,Soroki,800,NA
Russia,Sovetsk,800,NA
Russia,Staraja Russa,800,NA
Russia,Starodub,800,NA
Russia,Starokonstantinov,800,NA
Russia,Staryi Oskol,800,NA
Russia,Stavropol',800,NA
Russia,Sudak,800,NA
Russia,Sudza,800,NA
Russia,Sumy,800,NA
Russia,Suzdal',800,NA
Russia,Sverdlovsk,800,NA
Russia,Syzran',800,NA
Russia,Taganrog,800,NA
Russia,Tallin,800,NA
Russia,Tambov,800,NA
Russia,Tartu,800,NA
Russia,Ternopol',800,NA
Russia,Toropec,800,NA
Russia,Torzok,800,NA
Russia,Trakaj,800,NA
Russia,Tula,800,NA
Russia,Ufa,800,NA
Russia,Uglic,800,NA
